Sede;Nit;"Razón Social";Radicado;Factura;"Fecha Radicación";"Valor Factura";"Total Glosado";"Total a Favor";"Total en Contra";"Pendiente por Resolver"
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000523770";17/07/2014;1115840,00;112120,00;56060,00;56060,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000519982";17/07/2014;5311636,00;623040,00;142170,00;480870,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000524492";17/07/2014;725900,00;24230,00;12115,00;12115,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000523977";17/07/2014;2870200,00;1006300,00;503150,00;503150,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000519981";17/07/2014;26128790,00;3365560,00;1692580,00;1672980,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000520646";17/07/2014;9230490,00;1223410,00;622865,00;600545,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000519985";17/07/2014;21258006,00;2853340,00;1050370,00;1802970,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000519916";17/07/2014;17210675,00;2251580,00;1070790,00;1180790,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000523751";17/07/2014;49147801,00;2198160,00;851780,00;1346380,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000523822";17/07/2014;4425609,00;408960,00;359130,00;49830,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23913;"F1 0000518968";17/07/2014;1522800,00;490950,00;245475,00;245475,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000518611";17/07/2014;9642160,00;823445,00;401272,00;422173,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000524132";17/07/2014;32282401,00;1033498,00;483040,00;550458,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000522928";17/07/2014;77253681,00;20301333,00;373072,00;19928261,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000518917";17/07/2014;41819493,00;4479831,00;1868815,00;2611016,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000517384";17/07/2014;9028860,00;1593946,00;762052,00;831894,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000516431";17/07/2014;1519900,00;51514,00;35657,00;15857,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000518316";17/07/2014;42740256,00;4060664,00;1995085,00;2065579,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23915;"F1 0000516641";17/07/2014;5506488,00;200882,00;37740,00;163142,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23916;"F1 0000524027";17/07/2014;626490,00;4932,00;0,00;4932,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23916;"F1 0000524060";17/07/2014;1052370,00;32628,00;27608,00;5020,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";23916;"F1 0000524570";17/07/2014;2821905,00;9954,00;0,00;9954,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530095";19/08/2014;35700,00;35700,00;3300,00;32400,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530141";19/08/2014;1272600,00;225460,00;112629,00;112831,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532572";19/08/2014;129100,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532891";19/08/2014;2495426,00;141780,00;70890,00;70890,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531337";19/08/2014;65500,00;935,00;467,00;468,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531450";19/08/2014;886191,00;47535,00;23766,00;23769,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531339";19/08/2014;95700,00;935,00;467,00;468,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532274";19/08/2014;367900,00;277300,00;138650,00;138650,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532548";19/08/2014;136300,00;1725,00;862,00;863,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532552";19/08/2014;86000,00;3665,00;1832,00;1833,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533750";19/08/2014;263200,00;57213,00;28606,00;28607,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533869";19/08/2014;189500,00;30575,00;15875,00;14700,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529541";19/08/2014;458084,00;30575,00;15287,00;15288,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530953";19/08/2014;49200,00;575,00;287,00;288,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529581";19/08/2014;442320,00;35445,00;17722,00;17723,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531408";19/08/2014;283535,00;21288,00;10644,00;10644,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533114";19/08/2014;192500,00;13440,00;6720,00;6720,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000526607";19/08/2014;282615,00;52478,00;26239,00;26239,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532570";19/08/2014;85200,00;9790,00;4895,00;4895,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533680";19/08/2014;247115,00;81215,00;40607,00;40608,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531930";19/08/2014;678500,00;16170,00;8085,00;8085,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532669";19/08/2014;307800,00;15020,00;7510,00;7510,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529535";19/08/2014;374500,00;22868,00;11434,00;11434,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529810";19/08/2014;101800,00;4880,00;2439,00;2441,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531773";19/08/2014;225100,00;3810,00;1905,00;1905,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531672";19/08/2014;275200,00;7265,00;3405,00;3860,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531703";19/08/2014;428144,00;46625,00;23312,00;23313,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000526784";19/08/2014;431484,00;30575,00;15287,00;15288,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530089";19/08/2014;406035,00;49602,00;24801,00;24801,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532290";19/08/2014;1304600,00;699170,00;8755,00;690415,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531313";19/08/2014;135400,00;4145,00;2072,00;2073,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532823";19/08/2014;124800,00;2977,00;1488,00;1489,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532880";19/08/2014;2695000,00;159748,00;23574,00;136174,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532192";19/08/2014;490100,00;12145,00;6072,00;6073,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532254";19/08/2014;123800,00;13295,00;6647,00;6648,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532807";19/08/2014;129400,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529680";19/08/2014;194515,00;37569,00;18784,00;18785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529598";19/08/2014;354009,00;35445,00;17722,00;17723,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531021";19/08/2014;1134600,00;64918,00;32459,00;32459,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530592";19/08/2014;242915,00;43693,00;21846,00;21847,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531335";19/08/2014;150000,00;12720,00;6360,00;6360,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533717";19/08/2014;128600,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000525250";19/08/2014;901300,00;86762,00;43380,00;43382,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532668";19/08/2014;1012100,00;9790,00;4895,00;4895,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529548";19/08/2014;275000,00;21288,00;10644,00;10644,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531927";19/08/2014;74900,00;575,00;287,00;288,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533147";19/08/2014;372800,00;98621,00;49310,00;49311,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532503";19/08/2014;148000,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532270";19/08/2014;123600,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532997";19/08/2014;555430,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531044";19/08/2014;109700,00;4487,00;2243,00;2244,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533111";19/08/2014;553580,00;89648,00;44824,00;44824,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000524695";19/08/2014;1947380,00;249585,00;124790,00;124795,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000530991";19/08/2014;79700,00;5285,00;2642,00;2643,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531181";19/08/2014;1837295,00;256442,00;128220,00;128222,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533659";19/08/2014;705528,00;47553,00;23776,00;23777,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000525977";19/08/2014;416315,00;37980,00;18990,00;18990,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529744";19/08/2014;201000,00;3425,00;1712,00;1713,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532232";19/08/2014;178500,00;16847,00;8423,00;8424,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000533798";19/08/2014;165815,00;38378,00;19189,00;19189,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532180";19/08/2014;3982500,00;712238,00;356118,00;356120,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532189";19/08/2014;572800,00;15225,00;7612,00;7613,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532509";19/08/2014;440600,00;104485,00;53741,00;50744,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529668";19/08/2014;192700,00;2892,00;1446,00;1446,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000531658";19/08/2014;697444,00;83477,00;41739,00;41738,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000529597";19/08/2014;247400,00;15680,00;7840,00;7840,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24093;"F1 0000532077";19/08/2014;182500,00;15045,00;7522,00;7523,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000528234";19/08/2014;3872800,00;288650,00;144324,00;144326,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000528945";19/08/2014;1881300,00;64422,00;43360,00;21062,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000524816";19/08/2014;832055,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000527598";19/08/2014;1294200,00;117300,00;0,00;117300,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000517358";19/08/2014;1148220,00;94048,00;47023,00;47025,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000528237";19/08/2014;2604900,00;258642,00;129321,00;129321,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000524634";19/08/2014;29574080,00;1874298,00;937147,00;937151,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000527693";19/08/2014;2242500,00;137990,00;68995,00;68995,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000527811";19/08/2014;5844315,00;576314,00;222605,00;353709,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000529178";19/08/2014;1711800,00;9775,00;4887,00;4888,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000530395";19/08/2014;49906998,00;6434959,00;2246878,00;4188081,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000527733";19/08/2014;2620905,00;166100,00;130400,00;35700,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24094;"F1 0000516580";19/08/2014;4313500,00;816210,00;40205,00;776005,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000527732";19/08/2014;157456,00;135500,00;0,00;135500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000532117";19/08/2014;125200,00;125200,00;0,00;125200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000531815";19/08/2014;1690200,00;1690200,00;0,00;1690200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000525536";19/08/2014;2118500,00;404000,00;404000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000529511";19/08/2014;815600,00;229800,00;106750,00;123050,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000527810";19/08/2014;3640650,00;43680,00;21840,00;21840,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000532935";19/08/2014;441000,00;152880,00;76440,00;76440,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000527730";19/08/2014;1201718,00;1016718,00;0,00;1016718,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000532713";19/08/2014;882000,00;305760,00;152880,00;152880,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000531648";19/08/2014;278000,00;47000,00;23500,00;23500,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000530450";19/08/2014;13389596,00;2109472,00;1052220,00;1057252,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000525298";19/08/2014;1046400,00;71984,00;62168,00;9816,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000527113";19/08/2014;10174100,00;2180492,00;1099646,00;1080846,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000525038";19/08/2014;185000,00;17000,00;17000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000532996";19/08/2014;329600,00;64650,00;32325,00;32325,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000527753";19/08/2014;185000,00;17000,00;17000,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24095;"F1 0000529583";19/08/2014;854200,00;115200,00;0,00;115200,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24096;"F1 0000528098";20/08/2014;1399000,00;67410,00;33705,00;33705,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24097;"F1 0000532945";20/08/2014;67098,00;67098,00;67098,00;0,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525706";20/08/2014;2891195,00;437660,00;218966,00;218694,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526313";20/08/2014;4456793,00;564300,00;223500,00;340800,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526129";20/08/2014;9848300,00;1035710,00;576505,00;459205,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526978";20/08/2014;1569100,00;170840,00;46720,00;124120,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525719";20/08/2014;9055120,00;1564380,00;782190,00;782190,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000527808";20/08/2014;556600,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525342";20/08/2014;4364100,00;19640,00;9820,00;9820,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526195";20/08/2014;569000,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526877";20/08/2014;5742800,00;113800,00;56900,00;56900,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000527077";20/08/2014;1339570,00;69560,00;34779,00;34781,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526904";20/08/2014;3691995,00;38370,00;19185,00;19185,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000524668";20/08/2014;1419400,00;71830,00;35915,00;35915,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525782";20/08/2014;3084200,00;115490,00;57745,00;57745,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526316";20/08/2014;1283375,00;170310,00;85154,00;85156,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526012";20/08/2014;7686344,00;1387145,00;587169,00;799976,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525303";20/08/2014;4536310,00;596540,00;323470,00;273070,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525266";20/08/2014;3329400,00;38530,00;19265,00;19265,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000527796";20/08/2014;2687600,00;39390,00;19695,00;19695,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000527065";20/08/2014;6068800,00;362600,00;177200,00;185400,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525299";20/08/2014;44248150,00;4008960,00;1787780,00;2221180,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526107";20/08/2014;19522326,00;1651960,00;322830,00;1329130,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000528628";20/08/2014;3454380,00;242320,00;121160,00;121160,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525801";20/08/2014;1157527,00;118730,00;59365,00;59365,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526469";20/08/2014;1595740,00;101360,00;50680,00;50680,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000526697";20/08/2014;4859875,00;492950,00;268779,00;224171,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000525415";20/08/2014;6486730,00;778670,00;393085,00;385585,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000528045";20/08/2014;825200,00;21940,00;10970,00;10970,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24099;"F1 0000521477";20/08/2014;8741098,00;948110,00;311555,00;636555,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000525437";20/08/2014;2001068,00;117300,00;29250,00;88050,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000533782";20/08/2014;345800,00;7180,00;3590,00;3590,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000529609";20/08/2014;16493017,00;145700,00;72850,00;72850,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530150";20/08/2014;2263100,00;130300,00;0,00;130300,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000525537";20/08/2014;41039330,00;2543460,00;1271730,00;1271730,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000531012";20/08/2014;2821800,00;9790,00;4895,00;4895,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532473";20/08/2014;597215,00;49940,00;24970,00;24970,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532419";20/08/2014;392500,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532452";20/08/2014;652012,00;7180,00;3590,00;3590,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000524682";20/08/2014;5377645,00;456300,00;228150,00;228150,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532763";20/08/2014;13259120,00;1329770,00;449535,00;880235,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000533641";20/08/2014;783815,00;213450,00;106725,00;106725,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000533702";20/08/2014;897300,00;19580,00;9790,00;9790,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530006";20/08/2014;18914495,00;3879080,00;1520640,00;2358440,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000529584";20/08/2014;6433380,00;966470,00;259835,00;706635,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530148";20/08/2014;1555200,00;18380,00;10140,00;8240,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000531405";20/08/2014;2048999,00;378870,00;189434,00;189436,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530692";20/08/2014;3204400,00;101500,00;50750,00;50750,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000531649";20/08/2014;17415300,00;3031290,00;1155000,00;1876290,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530295";20/08/2014;2010857,00;346710,00;173354,00;173356,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532684";20/08/2014;380400,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000524640";20/08/2014;2316100,00;295720,00;5200,00;290520,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000530158";20/08/2014;1605300,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000532203";20/08/2014;21383495,00;3069100,00;1187599,00;1881501,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000527519";20/08/2014;939482,00;125900,00;62950,00;62950,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000529781";20/08/2014;872245,00;107960,00;53979,00;53981,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000533722";20/08/2014;1105400,00;68530,00;34265,00;34265,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000531231";20/08/2014;16062064,00;7180,00;3590,00;3590,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000526056";20/08/2014;3376205,00;365970,00;182985,00;182985,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24100;"F1 0000533054";20/08/2014;524933,00;30570,00;15285,00;15285,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000531137";20/08/2014;3196800,00;81160,00;44680,00;36480,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000532205";20/08/2014;1561580,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000530983";20/08/2014;1566843,00;188180,00;152740,00;35440,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000529490";20/08/2014;6463940,00;475040,00;270100,00;204940,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000530751";20/08/2014;851000,00;11570,00;5785,00;5785,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000525561";20/08/2014;2347915,00;502070,00;316985,00;185085,00;0,00
CAQUETA;813001952;"CLINICA MEDILASER S.A.";24101;"F1 0000530451";20/08/2014;40540930,00;5537670,00;3387785,00;2149885,00;0,00
